"rgn_id","Spp","year","catch"
1101,"HUIRO",2016,336
1101,"HUIRO",2017,341
1101,"HUIRO",2018,459
1101,"HUIRO",2019,413
1101,"HUIRO",2020,1336
1101,"HUIRO",2021,1067
1101,"HUIRO",2022,2154
1101,"HUIRO",2023,334
1101,"HUIRO",2024,62
1101,"HUIRO NEGRO O CHASCON",2000,1119
1101,"HUIRO NEGRO O CHASCON",2001,1382
1101,"HUIRO NEGRO O CHASCON",2002,1748
1101,"HUIRO NEGRO O CHASCON",2003,3087
1101,"HUIRO NEGRO O CHASCON",2004,68
1101,"HUIRO NEGRO O CHASCON",2005,19312
1101,"HUIRO NEGRO O CHASCON",2006,17411
1101,"HUIRO NEGRO O CHASCON",2007,15370
1101,"HUIRO NEGRO O CHASCON",2008,10153
1101,"HUIRO NEGRO O CHASCON",2009,30982
1101,"HUIRO NEGRO O CHASCON",2010,21143
1101,"HUIRO NEGRO O CHASCON",2011,9974
1101,"HUIRO NEGRO O CHASCON",2012,15918
1101,"HUIRO NEGRO O CHASCON",2013,19998
1101,"HUIRO NEGRO O CHASCON",2014,16032
1101,"HUIRO NEGRO O CHASCON",2015,8462
1101,"HUIRO NEGRO O CHASCON",2016,7655
1101,"HUIRO NEGRO O CHASCON",2017,16030
1101,"HUIRO NEGRO O CHASCON",2018,5987
1101,"HUIRO NEGRO O CHASCON",2019,20865
1101,"HUIRO NEGRO O CHASCON",2020,20106
1101,"HUIRO NEGRO O CHASCON",2021,24347
1101,"HUIRO NEGRO O CHASCON",2022,23918
1101,"HUIRO NEGRO O CHASCON",2023,25584
1101,"HUIRO NEGRO O CHASCON",2024,28821
1101,"HUIRO PALO",2000,368
1101,"HUIRO PALO",2001,989
1101,"HUIRO PALO",2002,1107
1101,"HUIRO PALO",2003,938
1101,"HUIRO PALO",2005,435
1101,"HUIRO PALO",2006,1536
1101,"HUIRO PALO",2007,1113
1101,"HUIRO PALO",2008,323
1101,"HUIRO PALO",2009,4844
1101,"HUIRO PALO",2010,2685
1101,"HUIRO PALO",2011,632
1101,"HUIRO PALO",2012,772
1101,"HUIRO PALO",2013,952
1101,"HUIRO PALO",2014,525
1101,"HUIRO PALO",2015,797
1101,"HUIRO PALO",2016,610
1101,"HUIRO PALO",2017,452
1101,"HUIRO PALO",2018,282
1101,"HUIRO PALO",2019,1525
1101,"HUIRO PALO",2020,1718
1101,"HUIRO PALO",2021,2847
1101,"HUIRO PALO",2022,2610
1101,"HUIRO PALO",2023,3757
1101,"HUIRO PALO",2024,2531
1101,"JAIBA",2002,37.508
1101,"JAIBA",2003,24.173
1101,"JAIBA",2004,63.941
1101,"JAIBA",2005,86.048
1101,"JAIBA",2006,70.561
1101,"JAIBA",2007,2.975
1101,"JAIBA",2008,4.994
1101,"JAIBA",2009,32.398
1101,"JAIBA LIMON",2017,0.122
1101,"JAIBA LIMON",2018,0.18
1101,"JAIBA LIMON",2024,0.035
1101,"JAIBA MARMOLA",2003,0.15
1101,"JAIBA MARMOLA",2009,0.046
1101,"JAIBA MARMOLA",2018,0.055
1101,"JAIBA MARMOLA",2020,0.03
1101,"JAIBA MARMOLA",2024,0.068
1101,"JAIBA MORA",2014,0.05
1101,"JAIBA MORA",2017,0.015
1101,"JAIBA MORA",2019,0.018
1101,"JAIBA MORA",2021,0.1
1101,"JAIBA MORA",2022,0.23
1101,"JAIBA MORA",2023,0.07
1101,"JAIBA MORA",2024,0.083
1101,"JAIBA PANCHOTE O CANGREJO",2013,3.66
1101,"JAIBA PANCHOTE O CANGREJO",2014,1.588
1101,"JAIBA PANCHOTE O CANGREJO",2015,9.844
1101,"JAIBA PANCHOTE O CANGREJO",2018,0.1
1101,"JAIBA PATUDA",2019,0.025
1101,"JAIBA PELUDA O PACHONA",2000,18
1101,"JAIBA PELUDA O PACHONA",2001,19
1101,"JAIBA PELUDA O PACHONA",2007,2.4
1101,"JAIBA PELUDA O PACHONA",2008,34.675
1101,"JAIBA PELUDA O PACHONA",2009,88.892
1101,"JAIBA PELUDA O PACHONA",2010,63.672
1101,"JAIBA PELUDA O PACHONA",2011,14.272
1101,"JAIBA PELUDA O PACHONA",2012,58.81
1101,"JAIBA PELUDA O PACHONA",2013,196.209
1101,"JAIBA PELUDA O PACHONA",2014,50.349
1101,"JAIBA PELUDA O PACHONA",2015,113.321
1101,"JAIBA PELUDA O PACHONA",2016,147.286
1101,"JAIBA PELUDA O PACHONA",2017,63.378
1101,"JAIBA PELUDA O PACHONA",2018,32.843
1101,"JAIBA PELUDA O PACHONA",2019,24.604
1101,"JAIBA PELUDA O PACHONA",2020,8.095
1101,"JAIBA PELUDA O PACHONA",2021,8.022
1101,"JAIBA PELUDA O PACHONA",2022,1.992
1101,"JAIBA PELUDA O PACHONA",2023,2.454
1101,"JAIBA PELUDA O PACHONA",2024,2.432
1101,"JAIBA REINA",2023,0.068
1101,"JAIBA REINA",2024,0.015
1101,"JERGUILLA",2008,0.009
1101,"JERGUILLA",2010,0.334
1101,"JERGUILLA",2011,0.07
1101,"JERGUILLA",2012,0.012
1101,"JERGUILLA",2017,0.06
1101,"JERGUILLA",2018,0.03
1101,"JERGUILLA",2019,0.045
1101,"JIBIA O CALAMAR ROJO",2002,0.35
1101,"JIBIA O CALAMAR ROJO",2003,0.27
1101,"JIBIA O CALAMAR ROJO",2004,0.116
1101,"JIBIA O CALAMAR ROJO",2006,2.05
1101,"JIBIA O CALAMAR ROJO",2007,0.5
1101,"JIBIA O CALAMAR ROJO",2008,0.389
1101,"JIBIA O CALAMAR ROJO",2009,0.211
1101,"JIBIA O CALAMAR ROJO",2010,0.12
1101,"JIBIA O CALAMAR ROJO",2011,0.18
1101,"JIBIA O CALAMAR ROJO",2012,0.379
1101,"JIBIA O CALAMAR ROJO",2013,0.05
1101,"JIBIA O CALAMAR ROJO",2014,0.07
1101,"JIBIA O CALAMAR ROJO",2015,2.38
1101,"JIBIA O CALAMAR ROJO",2016,0.2
1101,"JIBIA O CALAMAR ROJO",2018,0.037
1101,"JIBIA O CALAMAR ROJO",2019,16.909
1101,"JIBIA O CALAMAR ROJO",2020,0.041
1101,"JIBIA O CALAMAR ROJO",2022,0.281
1101,"JUREL",2000,309
1101,"JUREL",2001,62.952
1101,"JUREL",2002,58.105
1101,"JUREL",2003,1102.29
1101,"JUREL",2004,863.44
1101,"JUREL",2005,0.54
1101,"JUREL",2006,1.58
1101,"JUREL",2015,29.149
1101,"JUREL",2017,0.04
1101,"JUREL",2018,53.48
1101,"JUREL",2019,0.91
1101,"JUREL",2020,0.385
1101,"JUREL",2021,425.566
1101,"JUREL",2022,433.957
1101,"JUREL",2023,2320.485
1101,"JUREL",2024,21593.701
1101,"JUREL FINO",2017,0.345
1101,"JUREL FINO",2018,0.28
1101,"JUREL FINO",2019,2.465
1101,"JUREL FINO",2021,0.09
1101,"JUREL FINO",2022,0.11
1101,"JUREL FINO",2023,0.19
1101,"JUREL FINO",2024,2.58
1101,"LANGOSTINO COLORADO",2003,1
1101,"LANGOSTINO COLORADO",2015,0.13
1101,"LANGOSTINO ENANO",2004,22.078
1101,"LANGOSTINO ENANO",2010,5.617
1101,"LANGOSTINO ENANO",2014,1.701
1101,"LANGOSTINO ENANO",2015,213.275
1101,"LANGOSTINO ENANO",2016,5.599
1101,"LANGOSTINO ENANO",2017,20.471
1101,"LANGOSTINO ENANO",2018,49.786
1101,"LANGOSTINO ENANO",2019,216.649
1101,"LANGOSTINO ENANO",2020,8.485
1101,"LANGOSTINO ENANO",2021,443.754
1101,"LANGOSTINO ENANO",2023,0.297
1101,"LANGOSTINO ENANO",2024,15.832
1101,"LAPA",2000,22
1101,"LAPA",2001,147
1101,"LAPA",2002,268.245
1101,"LAPA",2003,338.644
1101,"LAPA",2004,630.61
1101,"LAPA",2005,145.877
1101,"LAPA",2006,346.088
1101,"LAPA",2007,188.317
1101,"LAPA",2008,390.024
1101,"LAPA",2009,257.916
1101,"LAPA",2010,456.904
1101,"LAPA",2011,297.252
1101,"LAPA",2012,17.786
1101,"LAPA",2013,1.785
1101,"LAPA BONETE",2018,0.084
1101,"LAPA NEGRA",2003,20
1101,"LAPA NEGRA",2004,6
1101,"LAPA NEGRA",2006,0.03
1101,"LAPA NEGRA",2007,4
1101,"LAPA NEGRA",2008,21.597
1101,"LAPA NEGRA",2009,36.415
1101,"LAPA NEGRA",2010,167.802
1101,"LAPA NEGRA",2011,169.511
1101,"LAPA NEGRA",2012,294.797
1101,"LAPA NEGRA",2013,78.537
1101,"LAPA NEGRA",2014,34.104
1101,"LAPA NEGRA",2015,24.253
1101,"LAPA NEGRA",2016,18.621
1101,"LAPA NEGRA",2017,10.202
1101,"LAPA NEGRA",2018,8.266
1101,"LAPA NEGRA",2019,12.497
1101,"LAPA NEGRA",2020,7.754
1101,"LAPA NEGRA",2021,6.953
1101,"LAPA NEGRA",2022,4.934
1101,"LAPA NEGRA",2023,7.628
1101,"LAPA NEGRA",2024,19.581
1101,"LAPA REINA",2023,0.061
1101,"LENGUADO",2014,0.287
1101,"LENGUADO",2015,0.157
1101,"LENGUADO",2016,0.716
1101,"LENGUADO",2017,1.108
1101,"LENGUADO",2018,1.007
1101,"LENGUADO",2019,0.233
1101,"LENGUADO",2020,0.075
1101,"LENGUADO",2021,0.435
1101,"LENGUADO",2022,0.161
1101,"LENGUADO",2023,1.461
1101,"LENGUADO",2024,2.602
1101,"LENGUADO DE OJOS CHICOS",2001,1
1101,"LENGUADO DE OJOS CHICOS",2002,0.08
1101,"LENGUADO DE OJOS CHICOS",2003,0.447
1101,"LENGUADO DE OJOS CHICOS",2004,0.506
1101,"LENGUADO DE OJOS CHICOS",2005,0.218
1101,"LENGUADO DE OJOS CHICOS",2006,0.389
1101,"LENGUADO DE OJOS CHICOS",2007,0.117
1101,"LENGUADO DE OJOS CHICOS",2008,0.016
1101,"LENGUADO DE OJOS CHICOS",2009,0.27
1101,"LENGUADO DE OJOS CHICOS",2010,0.419
1101,"LENGUADO DE OJOS CHICOS",2011,1.217
1101,"LENGUADO DE OJOS CHICOS",2012,0.785
1101,"LENGUADO DE OJOS CHICOS",2013,0.07
1101,"LENGUADO DE OJOS CHICOS",2014,0.057
1101,"LENGUADO DE OJOS CHICOS",2015,0.543
1101,"LENGUADO DE OJOS CHICOS",2016,0.54
1101,"LENGUADO DE OJOS CHICOS",2017,0.457
1101,"LENGUADO DE OJOS CHICOS",2018,0.589
1101,"LENGUADO DE OJOS CHICOS",2019,0.326
1101,"LENGUADO DE OJOS CHICOS",2020,0.141
1101,"LENGUADO DE OJOS CHICOS",2021,0.369
1101,"LENGUADO DE OJOS CHICOS",2022,0.31
1101,"LENGUADO DE OJOS CHICOS",2023,1.402
1101,"LENGUADO DE OJOS CHICOS",2024,13.225
1101,"LENGUADO DE OJOS GRANDES",2017,0.019
1101,"LENGUADO FINO",2007,0.007
1101,"LENGUADO FINO",2008,0.062
1101,"LENGUADO FINO",2013,0.025
1101,"LISA",2003,0.25
1101,"LISA",2012,0.4
1101,"LISA",2013,0.1
1101,"LISA",2014,0.02
1101,"LISA",2015,0.385
1101,"LISA",2016,0.46
1101,"LISA",2017,0.225
1101,"LISA",2018,0.605
1101,"LISA",2019,0.21
1101,"LISA",2021,0.15
1101,"LISA",2022,0.015
1101,"LISA",2023,0.068
1101,"LOCO",2001,13
1101,"LOCO",2002,27
1101,"LOCO",2003,144
1101,"LOCO",2004,113
1101,"LOCO",2005,101
1101,"LOCO",2006,43
1101,"LOCO",2007,37
1101,"LOCO",2008,179
1101,"LOCO",2009,245
1101,"LOCO",2010,104
1101,"LOCO",2011,80
1101,"LOCO",2012,114
1101,"LOCO",2013,114
1101,"LOCO",2014,69
1101,"LOCO",2015,38
1101,"LOCO",2016,1
1101,"LOCO",2018,8
1101,"LOCO",2019,38
1101,"LOCO",2020,38
1101,"LOCO",2021,8
1101,"LOCO",2022,4
1101,"LOCO",2023,4
1101,"MACHUELO O TRITRE",2003,34.355
1101,"MACHUELO O TRITRE",2005,4
1101,"MACHUELO O TRITRE",2007,44.205
1101,"MACHUELO O TRITRE",2015,0.02
1101,"MACHUELO O TRITRE",2023,0.278
1101,"MACHUELO O TRITRE",2024,93.57
1101,"MARLIN",2004,0.044
1101,"MARLIN",2007,0.331
1101,"MARLIN",2008,2.197
1101,"MARLIN",2009,14.238
1101,"MARLIN",2010,18.596
1101,"MARLIN",2011,6.157
1101,"MARLIN",2012,2.774
1101,"MARLIN",2013,8.626
1101,"MARLIN",2014,44.568
1101,"MARLIN",2015,69.388
1101,"MARLIN",2016,20.901
1101,"MARLIN",2017,15.13
1101,"MARLIN",2018,1.331
1101,"MARLIN",2019,2.092
1101,"MARLIN",2020,3.287
1101,"MARLIN",2021,0.228
1101,"MARLIN",2022,0.136
1101,"MARLIN",2023,0.482
1101,"MARLIN",2024,10.347
1101,"MARLIN NEGRO",2010,1.521
1101,"MARLIN NEGRO",2012,0.2
1101,"MARLIN RAYADO",2010,0.587
1101,"MARLIN RAYADO",2011,0.05
1101,"MARLIN RAYADO",2014,0.4
1101,"MARLIN RAYADO",2015,6.628
1101,"MARLIN RAYADO",2016,2.36
1101,"MARLIN RAYADO",2017,3.857
1101,"MARLIN RAYADO",2018,0.6
1101,"MARLIN RAYADO",2019,5.214
1101,"MARLIN RAYADO",2020,0.15
1101,"MARLIN RAYADO",2021,0.166
1101,"MARLIN RAYADO",2022,0.905
1101,"MARLIN RAYADO",2024,0.04
1101,"MEDUSA",2015,1.879
1101,"MEDUSA",2018,0.136
1101,"MEDUSA",2019,23.531
1101,"MEDUSA",2020,180.142
1101,"MEDUSA",2021,617.556
1101,"MEDUSA",2022,407.107
1101,"MEDUSA",2023,129.217
1101,"MERLUZA AZUL",2017,0.575
1101,"MERLUZA AZUL",2018,1.129
1101,"MERLUZA AZUL",2019,0.503
1101,"MERLUZA AZUL O ANTIMORA",2021,0.087
1101,"MERLUZA AZUL O ANTIMORA",2023,0.182
1101,"MERLUZA AZUL O ANTIMORA",2024,0.088
1101,"NAVAJUELA",2017,0.09
1101,"OSTION DEL NORTE",2002,11
1101,"PALOMETA",2000,2
1101,"PALOMETA",2001,62
1101,"PALOMETA",2002,122.879
1101,"PALOMETA",2003,167.448
1101,"PALOMETA",2004,82.794
1101,"PALOMETA",2005,114.196
1101,"PALOMETA",2006,136.559
1101,"PALOMETA",2007,116.19
1101,"PALOMETA",2008,98.955
1101,"PALOMETA",2009,94.931
1101,"PALOMETA",2010,149.748
1101,"PALOMETA",2011,167.344
1101,"PALOMETA",2012,203.586
1101,"PALOMETA",2013,241.53
1101,"PAMPANITO",2001,4.272
1101,"PAMPANITO",2011,9.486
1101,"PAMPANITO",2021,2.173
1101,"PAMPANITO",2024,11.883
1101,"PEJEGALLO",2005,2
1101,"PEJEGALLO",2011,0.015
1101,"PEJEGALLO",2012,0.07
1101,"PEJEGALLO",2014,0.042
1101,"PEJEGALLO",2016,0.049
1101,"PEJEGALLO",2017,0.083
1101,"PEJEGALLO",2018,0.05
1101,"PEJEGALLO",2021,0.03
1101,"PEJEGALLO",2023,0.05
1101,"PEJEGALLO",2024,0.139
1101,"PEJEPERRO",2000,4
1101,"PEJEPERRO",2001,10
1101,"PEJEPERRO",2002,0.961
1101,"PEJEPERRO",2003,0.228
1101,"PEJEPERRO",2004,0.315
1101,"PEJEPERRO",2005,0.304
1101,"PEJEPERRO",2006,0.073
1101,"PEJEPERRO",2007,0.274
1101,"PEJEPERRO",2008,0.046
1101,"PEJEPERRO",2009,0.379
1101,"PEJEPERRO",2010,0.132
1101,"PEJEPERRO",2011,0.068
1101,"PEJEPERRO",2012,0.261
1101,"PEJEPERRO",2013,0.692
1101,"PEJEPERRO",2014,0.51
1101,"PEJEPERRO",2015,4.198
1101,"PEJEPERRO",2016,0.127
1101,"PEJEPERRO",2017,0.327
1101,"PEJEPERRO",2018,0.451
1101,"PEJEPERRO",2019,0.141
1101,"PEJEPERRO",2020,0.05
1101,"PEJEPERRO",2023,0.008
1101,"PEJEPERRO",2024,0.053
1101,"PEJERRATA O GRANADERO",2013,0.169
1101,"PEJERRATA O GRANADERO",2014,0.304
1101,"PEJERRATA O GRANADERO",2015,0.159
1101,"PEJERRATA O GRANADERO",2017,0.445
1101,"PEJERRATA O GRANADERO",2018,1.394
1101,"PEJERRATA O GRANADERO",2019,0.585
1101,"PEJERRATA O GRANADERO",2020,0.078
1101,"PEJERRATA O GRANADERO",2021,0.745
1101,"PEJERRATA O GRANADERO",2022,0.043
1101,"PEJERRATA O GRANADERO",2023,0.28
1101,"PEJERRATA O GRANADERO",2024,0.144
1101,"PEJERREY DE MAR",2001,29.144
1101,"PEJERREY DE MAR",2002,0.14
1101,"PEJERREY DE MAR",2003,4.803
1101,"PEJERREY DE MAR",2004,5.869
1101,"PEJERREY DE MAR",2005,0.94
1101,"PEJERREY DE MAR",2008,0.298
1101,"PEJERREY DE MAR",2009,0.191
1101,"PEJERREY DE MAR",2010,0.527
1101,"PEJERREY DE MAR",2011,2.259
1101,"PEJERREY DE MAR",2012,7.679
1101,"PEJERREY DE MAR",2013,3.039
1101,"PEJERREY DE MAR",2014,0.954
1101,"PEJERREY DE MAR",2015,3.478
1101,"PEJERREY DE MAR",2016,1.441
1101,"PEJERREY DE MAR",2017,1.078
1101,"PEJERREY DE MAR",2018,3.252
1101,"PEJERREY DE MAR",2019,1.216
1101,"PEJERREY DE MAR",2020,1.693
1101,"PEJERREY DE MAR",2021,1.635
1101,"PEJERREY DE MAR",2022,0.22
1101,"PEJERREY DE MAR",2023,0.489
1101,"PEJERREY DE MAR",2024,0.088
1101,"PEJESAPO",2004,0.006
1101,"PEJESAPO",2006,0.009
1101,"PEJESAPO",2009,0.025
1101,"PEJESAPO",2014,0.076
1101,"PEJESAPO",2016,0.015
1101,"PEJESAPO",2017,0.057
1101,"PEJESAPO",2019,0.01
1101,"PEJEZORRO",2003,0.133
1101,"PEJEZORRO",2005,0.566
1101,"PEJEZORRO",2007,0.123
1101,"PEJEZORRO",2008,1.715
1101,"PEJEZORRO",2009,0.238
1101,"PEJEZORRO",2010,1.941
1101,"PEJEZORRO",2011,2.222
1101,"PEJEZORRO",2012,0.825
1101,"PEJEZORRO",2013,0.56
1101,"PEJEZORRO",2015,8.524
1101,"PEJEZORRO",2016,16.631
1101,"PEJEZORRO",2017,24.937
1101,"PEJEZORRO",2018,25.193
1101,"PEJEZORRO",2019,17.966
1101,"PEJEZORRO",2020,7.899
1101,"PEJEZORRO",2021,4.431
1101,"PEJEZORRO",2022,7.26
1101,"PEJEZORRO",2023,21.354
1101,"PEJEZORRO",2024,2.584
1101,"PEPINO DE MAR",2000,11
1101,"PEPINO DE MAR",2008,5
1101,"PEPINO DE MAR",2022,0.01
1101,"PEPINO DE MAR",2023,104.36
1101,"PESCADO NO CLASIFICADO",2006,8
1101,"PESCADO NO CLASIFICADO",2007,5
1101,"PESCADO NO CLASIFICADO",2008,1
1101,"PESCADO NO CLASIFICADO",2009,8
1101,"PESCADO NO CLASIFICADO",2010,10
1101,"PESCADO NO CLASIFICADO",2011,2
1101,"PESCADO NO CLASIFICADO",2012,2
1101,"PESCADO NO CLASIFICADO",2013,1
1101,"PESCADO NO CLASIFICADO",2014,9
1101,"PESCADO NO CLASIFICADO",2015,5
1101,"PEZ SOL",2005,0.777
1101,"PEZ SOL",2006,0.278
1101,"PEZ SOL",2009,0.194
1101,"PEZ SOL",2010,0.136
1101,"PEZ SOL",2012,0.2
1101,"PEZ SOL",2013,0.377
1101,"PEZ SOL",2014,0.05
1101,"PEZ SOL",2015,0.062
1101,"PEZ SOL",2016,0.531
1101,"PEZ SOL",2017,0.749
1101,"PEZ SOL",2018,0.643
1101,"PEZ SOL",2019,1.759
1101,"PEZ SOL",2021,2.807
1101,"PEZ SOL",2022,2.294
1101,"PEZ SOL",2023,0.44
1101,"PEZ SOL",2024,0.552
1101,"PEZ VOLADOR / HAHAVE",2018,0.001
1101,"PEZ VOLADOR / HAHAVE",2019,0.153
1101,"PEZ VOLADOR / HAHAVE",2020,0.009
1101,"PICHIBUENO",2024,0.186
1101,"PICOROCO",2018,0.04
1101,"PICOROCO",2024,0.05
1101,"PINTARROJA",2017,0.027
1101,"PINTARROJA",2018,0.153
1101,"PIURE",2000,2
1101,"PIURE",2001,10
1101,"PIURE",2002,56.113
1101,"PIURE",2003,35.351
1101,"PIURE",2004,45.629
1101,"PIURE",2005,120.277
1101,"PIURE",2006,84.706
1101,"PIURE",2007,9.282
1101,"PIURE",2008,28.78
1101,"PIURE",2009,116.294
1101,"PIURE",2010,92.069
1101,"PIURE",2011,18.04
1101,"PIURE",2012,29.723
1101,"PIURE",2013,161.623
1101,"PIURE",2014,127.269
1101,"PIURE",2015,284.775
1101,"PIURE",2016,192.206
1101,"PIURE",2017,123.558
1101,"PIURE",2018,100.949
1101,"PIURE",2019,65.532
1101,"PIURE",2020,66.811
1101,"PIURE",2021,112.631
1101,"PIURE",2022,90.185
1101,"PIURE",2023,35.839
1101,"PIURE",2024,49.711
1101,"PULPO DEL NORTE",2002,11.239
1101,"PULPO DEL NORTE",2003,18.456
1101,"PULPO DEL NORTE",2004,23.085
1101,"PULPO DEL NORTE",2005,11.65
1101,"PULPO DEL NORTE",2006,4.347
1101,"PULPO DEL NORTE",2008,4.093
1101,"PULPO DEL NORTE",2009,1.531
1101,"PULPO DEL NORTE",2010,96.595
1101,"PULPO DEL NORTE",2011,339.723
1101,"PULPO DEL NORTE",2012,177.328
1101,"PULPO DEL NORTE",2013,61.984
1101,"PULPO DEL NORTE",2014,315.911
1101,"PULPO DEL NORTE",2015,529.431
1101,"PULPO DEL NORTE",2016,1125.566
1101,"PULPO DEL NORTE",2017,665.2
1101,"PULPO DEL NORTE",2018,643.717
1101,"PULPO DEL NORTE",2019,690.388
1101,"PULPO DEL NORTE",2020,765.877
1101,"PULPO DEL NORTE",2021,591.537
1101,"PULPO DEL NORTE",2022,384.156
1101,"PULPO DEL NORTE",2023,418.733
1101,"PULPO DEL NORTE",2024,713.285
1101,"PULPO SIN IDENTIFICAR",2000,320
1101,"PULPO SIN IDENTIFICAR",2001,387
1101,"PULPO SIN IDENTIFICAR",2002,102
1101,"PULPO SIN IDENTIFICAR",2003,217
1101,"PULPO SIN IDENTIFICAR",2004,282
1101,"PULPO SIN IDENTIFICAR",2005,659
1101,"PULPO SIN IDENTIFICAR",2006,56
1101,"PULPO SIN IDENTIFICAR",2008,6
1101,"PULPO SIN IDENTIFICAR",2009,1
1101,"PULPO SIN IDENTIFICAR",2010,168
1101,"PULPO SIN IDENTIFICAR",2011,501
1101,"PULPO SIN IDENTIFICAR",2012,306
1101,"PULPO SIN IDENTIFICAR",2013,125
1101,"QUIMERA",2014,0.068
1101,"QUIMERA",2015,0.051
1101,"QUIMERA",2017,0.191
1101,"QUIMERA",2018,0.267
1101,"QUIMERA",2019,0.404
1101,"QUIMERA",2021,0.027
1101,"QUIMERA",2023,0.183
1101,"QUIMERA",2024,0.295
1101,"QUIMERA NEGRA",2015,0.008
1101,"QUIMERA NEGRA",2017,1.533
1101,"QUIMERA NEGRA",2018,0.042
1101,"QUIMERA NEGRA",2023,0.036
1101,"RAYA DE HONDURA",2017,0.202
1101,"RAYA VOLANTIN",2000,7
1101,"RAYA VOLANTIN",2003,0.09
1101,"REINETA",2003,0.1
1101,"REINETA",2008,1
1101,"ROLLIZO",2002,0.25
1101,"ROLLIZO",2005,0.338
1101,"ROLLIZO",2006,0.026
1101,"ROLLIZO",2007,1.34
1101,"ROLLIZO",2008,0.243
1101,"ROLLIZO",2009,0.881
1101,"ROLLIZO",2010,1.202
1101,"ROLLIZO",2011,0.327
1101,"ROLLIZO",2012,0.278
1101,"ROLLIZO",2013,1.172
1101,"ROLLIZO",2014,1.037
1101,"ROLLIZO",2015,3.458
1101,"ROLLIZO",2016,1.678
1101,"ROLLIZO",2017,1.129
1101,"ROLLIZO",2018,0.844
1101,"ROLLIZO",2019,0.543
1101,"ROLLIZO",2020,0.283
1101,"ROLLIZO",2021,0.187
1101,"ROLLIZO",2022,0.299
1101,"ROLLIZO",2023,0.51
1101,"ROLLIZO",2024,0.326
1101,"RONCACHO",2002,0.11
1101,"RONCACHO",2003,1.723
1101,"RONCACHO",2004,0.01
1101,"RONCACHO",2012,0.33
1101,"RONCACHO",2013,0.058
1101,"RONCACHO",2014,0.045
1101,"RONCACHO",2017,0.04
1101,"RONCACHO, POCHA O CORVINILLA",2003,1
1101,"RONCACHO, POCHA O CORVINILLA",2022,2.841
1101,"RONCACHO, POCHA O CORVINILLA",2023,3.059
1101,"RONCACHO, POCHA O CORVINILLA",2024,14.007
1101,"SARDINA ESPAÑOLA",2000,5552.66
1101,"SARDINA ESPAÑOLA",2001,4712.82
1101,"SARDINA ESPAÑOLA",2002,5537.54
1101,"SARDINA ESPAÑOLA",2003,4268.48
1101,"SARDINA ESPAÑOLA",2004,1472.42
1101,"SARDINA ESPAÑOLA",2005,981.758
1101,"SARDINA ESPAÑOLA",2006,741.195
1101,"SARDINA ESPAÑOLA",2007,655.33
1101,"SARDINA ESPAÑOLA",2018,60.577
1101,"SARDINA ESPAÑOLA",2021,76.197
1101,"SARDINA ESPAÑOLA",2022,92.17
1101,"SARDINA ESPAÑOLA",2023,197.709
1101,"SARDINA ESPAÑOLA",2024,2962.843
1101,"SARGO",2001,1
1101,"SARGO",2002,0.208
1101,"SARGO",2003,3.734
1101,"SARGO",2004,0.291
1101,"SARGO",2005,0.538
1101,"SARGO",2006,1.17
1101,"SARGO",2007,0.589
1101,"SARGO",2008,0.124
1101,"SARGO",2009,0.102
1101,"SARGO",2010,0.014
1101,"SARGO",2011,0.507
1101,"SARGO",2012,1.326
1101,"SARGO",2013,0.493
1101,"SARGO",2014,0.734
1101,"SARGO",2015,3.717
1101,"SARGO",2016,0.585
1101,"SARGO",2017,1.217
1101,"SARGO",2018,1.002
1101,"SARGO",2019,0.342
1101,"SARGO",2020,0.126
1101,"SARGO",2021,0.056
1101,"SARGO",2022,0.031
1101,"SARGO",2023,1.47
1101,"SARGO",2024,0.338
1101,"SIERRA",2020,0.01
1101,"TIBURON MARTILLO COMUN",2018,0.269
1101,"TIBURON MARTILLO COMUN",2019,0.09
1101,"TIBURON MARTILLO COMUN",2020,0.012
1101,"TIBURON MARTILLO COMUN",2021,0.113
1101,"TIBURON MARTILLO COMUN",2022,0.029
1101,"TIBURON NARIGON GRIS",2015,0.529
1101,"TIBURON NARIGON GRIS",2017,0.3
1101,"TIBURON O MARRAJO DENTUDO",2000,80
1101,"TIBURON O MARRAJO DENTUDO",2001,286.122
1101,"TIBURON O MARRAJO DENTUDO",2002,210.522
1101,"TIBURON O MARRAJO DENTUDO",2003,356.845
1101,"TIBURON O MARRAJO DENTUDO",2004,218.975
1101,"TIBURON O MARRAJO DENTUDO",2005,225.079
1101,"TIBURON O MARRAJO DENTUDO",2006,321.356
1101,"TIBURON O MARRAJO DENTUDO",2007,115.948
1101,"TIBURON O MARRAJO DENTUDO",2008,92.58
1101,"TIBURON O MARRAJO DENTUDO",2009,109.761
1101,"TIBURON O MARRAJO DENTUDO",2010,76.504
1101,"TIBURON O MARRAJO DENTUDO",2011,135.521
1101,"TIBURON O MARRAJO DENTUDO",2012,149.361
1101,"TIBURON O MARRAJO DENTUDO",2013,114.527
1101,"TIBURON O MARRAJO DENTUDO",2014,83.436
1101,"TIBURON O MARRAJO DENTUDO",2015,173.689
1101,"TIBURON O MARRAJO DENTUDO",2016,73.32
1101,"TIBURON O MARRAJO DENTUDO",2017,35.236
1101,"TIBURON O MARRAJO DENTUDO",2018,68.148
1101,"TIBURON O MARRAJO DENTUDO",2019,57.639
1101,"TIBURON O MARRAJO DENTUDO",2020,37.028
